Fecha,Fecha.1,Consumo_kWh,Fecha,TPD
2018-03-05 03:00:00,2018-03-05 03:00:00,0.27781653318958244,2018-03-05 03:00:00,127.42233705241092
2018-03-05 04:00:00,2018-03-05 04:00:00,0.2724784799245129,2018-03-05 04:00:00,128.1715976081835
2018-03-05 05:00:00,2018-03-05 05:00:00,0.2575038517520651,2018-03-05 05:00:00,128.14702146466138
2018-03-05 06:00:00,2018-03-05 06:00:00,0.9435073772306845,2018-03-05 06:00:00,126.50199486242128
2018-03-05 07:00:00,2018-03-05 07:00:00,1.0706089753592751,2018-03-05 07:00:00,124.97909229511414
2018-03-05 08:00:00,2018-03-05 08:00:00,0.7828321395065221,2018-03-05 08:00:00,125.00684984697143
2018-03-05 09:00:00,2018-03-05 09:00:00,0.439881600030052,2018-03-05 09:00:00,123.91028826950199
2018-03-05 10:00:00,2018-03-05 10:00:00,0.4772283649278246,2018-03-05 10:00:00,122.80008783630932
2018-03-05 11:00:00,2018-03-05 11:00:00,0.6023502397008093,2018-03-05 11:00:00,122.17315628359688
2018-03-05 12:00:00,2018-03-05 12:00:00,0.7101051721113989,2018-03-05 12:00:00,123.70400534250768
2018-03-05 13:00:00,2018-03-05 13:00:00,0.8937360925063681,2018-03-05 13:00:00,127.12833590745869
2018-03-05 14:00:00,2018-03-05 14:00:00,0.8424668750875317,2018-03-05 14:00:00,130.74762629066407
2018-03-05 15:00:00,2018-03-05 15:00:00,0.6138629087723309,2018-03-05 15:00:00,131.81624829922623
2018-03-05 16:00:00,2018-03-05 16:00:00,1.7954626331269412,2018-03-05 16:00:00,132.15053774013822
2018-03-05 17:00:00,2018-03-05 17:00:00,0.7349999762459629,2018-03-05 17:00:00,130.95353655884634
2018-03-05 18:00:00,2018-03-05 18:00:00,0.9692370872261066,2018-03-05 18:00:00,127.16714753824776
2018-03-05 19:00:00,2018-03-05 19:00:00,0.8983908300633147,2018-03-05 19:00:00,125.99618632077824
2018-03-05 20:00:00,2018-03-05 20:00:00,0.7737066958788,2018-03-05 20:00:00,122.69516722788096
2018-03-05 21:00:00,2018-03-05 21:00:00,0.9281738376059679,2018-03-05 21:00:00,119.95371221768265
2018-03-05 22:00:00,2018-03-05 22:00:00,1.9666953131640732,2018-03-05 22:00:00,118.5275211766107
2018-03-05 23:00:00,2018-03-05 23:00:00,1.5646496890312127,2018-03-05 23:00:00,117.95405482798321
2018-03-06 00:00:00,2018-03-06 00:00:00,0.9243782913244736,2018-03-06 00:00:00,118.27028225389702
2018-03-06 01:00:00,2018-03-06 01:00:00,0.3785129237870473,2018-03-06 01:00:00,121.48407965856
2018-03-06 02:00:00,2018-03-06 02:00:00,0.366460349593762,2018-03-06 02:00:00,127.75419700875202
2018-03-06 03:00:00,2018-03-06 03:00:00,0.3792189364107053,2018-03-06 03:00:00,127.60052547310491
2018-03-06 04:00:00,2018-03-06 04:00:00,0.3678066537288147,2018-03-06 04:00:00,128.34607083690935
2018-03-06 05:00:00,2018-03-06 05:00:00,0.36740577430119215,2018-03-06 05:00:00,128.3215507484044
2018-03-06 06:00:00,2018-03-06 06:00:00,0.6823068746425139,2018-03-06 06:00:00,126.68440084957271
2018-03-06 07:00:00,2018-03-06 07:00:00,0.550785391016934,2018-03-06 07:00:00,125.16876557070655
2018-03-06 08:00:00,2018-03-06 08:00:00,0.607577931551697,2018-03-06 08:00:00,125.19634968088535
2018-03-06 09:00:00,2018-03-06 09:00:00,0.8565067686649287,2018-03-06 09:00:00,124.1050638774324
2018-03-06 10:00:00,2018-03-06 10:00:00,0.9751781543798852,2018-03-06 10:00:00,123.0002091491844
2018-03-06 11:00:00,2018-03-06 11:00:00,0.9696462805725105,2018-03-06 11:00:00,122.37630851882021
2018-03-06 12:00:00,2018-03-06 12:00:00,1.0380610656346416,2018-03-06 12:00:00,123.899888591346
2018-03-06 13:00:00,2018-03-06 13:00:00,0.99381728238454,2018-03-06 13:00:00,127.30772142599281
2018-03-06 14:00:00,2018-03-06 14:00:00,1.0293933606392862,2018-03-06 14:00:00,130.9094100606057
2018-03-06 15:00:00,2018-03-06 15:00:00,0.9499543434718396,2018-03-06 15:00:00,131.97278422808927
2018-03-06 16:00:00,2018-03-06 16:00:00,0.9668256428604356,2018-03-06 16:00:00,132.30545070804442
2018-03-06 17:00:00,2018-03-06 17:00:00,0.8182268977603127,2018-03-06 17:00:00,131.1142499184117
2018-03-06 18:00:00,2018-03-06 18:00:00,0.8223864739129386,2018-03-06 18:00:00,127.34644367911035
2018-03-06 19:00:00,2018-03-06 19:00:00,0.8944080660028307,2018-03-06 19:00:00,126.18110289156328
2018-03-06 20:00:00,2018-03-06 20:00:00,1.089066044867539,2018-03-06 20:00:00,122.89611093571331
2018-03-06 21:00:00,2018-03-06 21:00:00,1.1831643051395808,2018-03-06 21:00:00,120.16788202665235
2018-03-06 22:00:00,2018-03-06 22:00:00,1.038054649251397,2018-03-06 22:00:00,118.74854700858113
2018-03-06 23:00:00,2018-03-06 23:00:00,0.93692387838626,2018-03-06 23:00:00,118.17784741324827
2018-03-07 00:00:00,2018-03-07 00:00:00,0.8828006326945634,2018-03-07 00:00:00,118.49251068403402
